Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,Code,Code,  ,Code,Code,Code,City,Code,Code,Code,Months Rep,Name,Total Units,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
2024,25,079000,009,    ,00000 ,07420 ,8331 ,148,14460, , ,01921      ,1,1,12,Boxford town,65,65,65,22243320,0,0,0,0,0,0,0,0,0,65,65,22243320,0,0,0,0,0,0,0,0,0
2024,25,083000,021,0230,07740 ,07740 ,37074 ,148,14460, , ,02184      ,1,1,12,Braintree Town,65,7,7,4586400,1,2,303000,0,0,0,1,56,18383044,7,7,4586400,1,2,303000,0,0,0,1,56,18383044
2024,25,087000,023,    ,08130 ,08130 ,27689 ,148,14460, , ,02324      ,1,1,12,Bridgewater Town,38,38,38,11454285,0,0,0,0,0,0,0,0,0,38,38,11454285,0,0,0,0,0,0,0,0,0
2024,25,093000,023,0260,09000 ,09000 ,95770 ,148,14460, , ,02401      ,1,1,11,Brockton,45,29,29,6944698,3,6,1043667,0,0,0,2,10,2006000,24,24,5978500,2,4,761000,0,0,0,2,10,2006000
2024,25,097000,021,    ,00000 ,09175 ,59022 ,148,14460, , ,02445      ,1,1,12,Brookline town,37,21,21,17516613,0,0,0,1,3,1617000,2,13,9800000,21,21,17516613,0,0,0,1,3,1617000,2,13,9800000
2024,25,101000,017,    ,00000 ,09840 ,28432 ,148,14460, , ,01803      ,1,1,7,Burlington town,33,33,33,20656174,0,0,0,0,0,0,0,0,0,17,17,11111950,0,0,0,0,0,0,0,0,0
2024,25,103000,017,0300,11000 ,11000 ,119192 ,148,14460, ,1,02139      ,1,1,12,Cambridge,489,23,23,16234265,4,8,4712005,0,0,0,2,458,312028688,23,23,16234265,4,8,4712005,0,0,0,2,458,312028688
2024,25,105000,021,    ,00000 ,11315 ,24029 ,148,14460, , ,02021      ,1,1,0,Canton town,87,0,0,0,0,0,0,0,0,0,13,87,6308227,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,107000,017,    ,00000 ,11525 ,5231 ,148,14460, , ,01741      ,1,1,12,Carlisle town,8,8,8,3875451,0,0,0,0,0,0,0,0,0,8,8,3875451,0,0,0,0,0,0,0,0,0
2024,25,109000,023,    ,00000 ,11665 ,11762 ,148,14460, , ,02330      ,1,1,12,Carver town,31,22,22,6248283,0,0,0,3,9,744000,0,0,0,22,22,6248283,0,0,0,3,9,744000,0,0,0
2024,25,117000,017,    ,00000 ,13135 ,35528 ,148,14460, , ,01824      ,1,1,12,Chelmsford town,353,6,6,2300000,0,0,0,0,0,0,6,347,73561146,6,6,2300000,0,0,0,0,0,0,6,347,73561146
2024,25,119000,025,0320,13205 ,13205 ,39230 ,148,14460, , ,021502917  ,1,1,0,Chelsea,70,0,0,0,0,0,0,2,6,1200000,12,64,10675779,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,135000,021,    ,00000 ,14640 ,8529 ,148,14460, , ,02025      ,1,1,12,Cohasset town,2,2,2,1182135,0,0,0,0,0,0,0,0,0,2,2,1182135,0,0,0,0,0,0,0,0,0
2024,25,139000,017,    ,00000 ,15060 ,18765 ,148,14460, , ,01742      ,1,1,12,Concord town,27,27,27,16442160,0,0,0,0,0,0,0,0,0,27,27,16442160,0,0,0,0,0,0,0,0,0
2024,25,147000,009,    ,00000 ,16250 ,27571 ,148,14460, , ,01923      ,1,1,12,Danvers town,2,2,2,1218000,0,0,0,0,0,0,0,0,0,2,2,1218000,0,0,0,0,0,0,0,0,0
2024,25,151000,021,    ,00000 ,16495 ,25345 ,148,14460, , ,02026      ,1,1,12,Dedham town,33,33,33,14869500,0,0,0,0,0,0,0,0,0,33,33,14869500,0,0,0,0,0,0,0,0,0
2024,25,161000,021,    ,00000 ,17405 ,6119 ,148,14460, , ,02030      ,1,1,12,Dover town,7,7,7,8734610,0,0,0,0,0,0,0,0,0,7,7,8734610,0,0,0,0,0,0,0,0,0
2024,25,163000,017,    ,00000 ,17475 ,31423 ,148,14460, , ,01826      ,1,1,12,Dracut town,71,71,71,18013498,0,0,0,0,0,0,0,0,0,71,71,18013498,0,0,0,0,0,0,0,0,0
2024,25,169000,017,    ,00000 ,17825 ,3404 ,148,14460, , ,01827      ,1,1,0,Dunstable town,8,8,8,918456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,171000,023,    ,00000 ,17895 ,15932 ,148,14460, , ,02332      ,1,1,12,Duxbury town,26,26,26,18328850,0,0,0,0,0,0,0,0,0,26,26,18328850,0,0,0,0,0,0,0,0,0
2024,25,173000,023,    ,00000 ,18455 ,14554 ,148,14460, , ,02333      ,1,1,12,East Bridgewater town,15,15,15,4617600,0,0,0,0,0,0,0,0,0,15,15,4617600,0,0,0,0,0,0,0,0,0
2024,25,193000,009,    ,00000 ,21850 ,3824 ,148,14460, , ,01929      ,1,1,11,Essex town,3,1,1,225306,1,2,345676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,195000,017,0520,21990 ,21990 ,46107 ,148,14460, , ,02149      ,1,1,0,Everett,206,0,0,0,0,0,0,0,0,0,12,206,38279113,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,207000,021,    ,00000 ,24820 ,18398 ,148,14460, , ,02035      ,1,1,12,Foxborough town,11,11,11,5639500,0,0,0,0,0,0,0,0,0,11,11,5639500,0,0,0,0,0,0,0,0,0
2024,25,209000,017,    ,24960 ,24960 ,73892 ,148,14460, ,1,01702      ,1,1,12,Framingham,31,15,15,5146650,5,10,2738300,2,6,1227900,0,0,0,15,15,5146650,5,10,2738300,2,6,1227900,0,0,0
2024,25,213000,021,0610,25172 ,25100 ,34711 ,148,14460, , ,02038      ,1,1,12,Franklin Town,79,51,51,13055150,0,0,0,0,0,0,1,28,5000000,51,51,13055150,0,0,0,0,0,0,1,28,5000000
2024,25,221000,009,    ,00000 ,25625 ,8789 ,148,14460, , ,01833      ,1,1,12,Georgetown town,8,6,6,3072000,1,2,650000,0,0,0,0,0,0,6,6,3072000,1,2,650000,0,0,0,0,0,0
2024,25,225000,009,0630,26150 ,26150 ,30539 ,148,14460, , ,01930      ,1,1,0,Gloucester,79,19,19,18682193,10,20,9119165,0,0,0,8,40,10176592,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,241000,017,    ,00000 ,27480 ,11256 ,148,14460, , ,01450      ,1,1,12,Groton town,33,21,21,7470680,6,12,4254360,0,0,0,0,0,0,21,21,7470680,6,12,4254360,0,0,0,0,0,0
2024,25,243000,009,    ,00000 ,27620 ,6868 ,148,14460, , ,01834      ,1,1,12,Groveland town,98,2,2,1171000,0,0,0,0,0,0,2,96,16000000,2,2,1171000,0,0,0,0,0,0,2,96,16000000
2024,25,247000,023,    ,00000 ,27795 ,7865 ,148,14460, , ,02338      ,1,1,0,Halifax town,7,7,7,2253583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,249000,009,    ,00000 ,27900 ,8070 ,148,14460, , ,01936      ,1,1,12,Hamilton town,3,3,3,1989900,0,0,0,0,0,0,0,0,0,3,3,1989900,0,0,0,0,0,0,0,0,0
2024,25,259000,023,    ,00000 ,28285 ,14624 ,148,14460, , ,02339      ,1,1,12,Hanover town,15,15,15,8015455,0,0,0,0,0,0,0,0,0,15,15,8015455,0,0,0,0,0,0,0,0,0
2024,25,261000,023,    ,00000 ,28495 ,10951 ,148,14460, , ,02341      ,1,1,12,Hanson town,69,13,13,3201650,12,24,5520000,1,3,600000,1,29,2346666,13,13,3201650,12,24,5520000,1,3,600000,1,29,2346666
2024,25,271000,009,0730,29405 ,29405 ,64098 ,148,14460, , ,01830      ,1,1,12,Haverhill,41,39,39,14617993,1,2,800000,0,0,0,0,0,0,39,39,14617993,1,2,800000,0,0,0,0,0,0
2024,25,277000,023,    ,00000 ,30210 ,24720 ,148,14460, , ,020432759  ,1,1,12,Hingham town,25,25,25,21757232,0,0,0,0,0,0,0,0,0,25,25,21757232,0,0,0,0,0,0,0,0,0
2024,25,281000,021,    ,00000 ,30455 ,11014 ,148,14460, , ,02343      ,1,1,0,Holbrook town,9,9,9,3707311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,287000,017,    ,00000 ,30700 ,14880 ,148,14460, , ,01746      ,1,1,12,Holliston town,13,13,13,5351150,0,0,0,0,0,0,0,0,0,13,13,5351150,0,0,0,0,0,0,0,0,0
2024,25,293000,017,    ,00000 ,31085 ,18624 ,148,14460, , ,01748      ,1,1,0,Hopkinton town,66,66,66,22386297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,297000,017,    ,00000 ,31540 ,19732 ,148,14460, , ,01749      ,1,1,0,Hudson town,23,23,23,4575308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,299000,023,    ,00000 ,31645 ,10484 ,148,14460, , ,02045      ,1,1,0,Hull town,73,11,11,4067754,0,0,0,0,0,0,12,62,8619513,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,303000,009,    ,00000 ,32310 ,14091 ,148,14460, , ,01938      ,1,1,12,Ipswich town,9,6,6,4200986,0,0,0,1,3,1400000,0,0,0,6,6,4200986,0,0,0,1,3,1400000,0,0,0
2024,25,305000,023,    ,00000 ,33220 ,14024 ,148,14460, , ,02364      ,1,1,9,Kingston town,20,20,20,9001357,0,0,0,0,0,0,0,0,0,10,10,7340880,0,0,0,0,0,0,0,0,0
2024,25,307000,023,    ,00000 ,33920 ,11698 ,148,14460, , ,02347      ,1,1,11,Lakeville town,53,18,18,6076512,0,0,0,0,0,0,4,35,10549000,14,14,4885500,0,0,0,0,0,0,4,35,10549000
2024,25,313000,009,0850,34550 ,34550 ,80007 ,148,14460, , ,01840      ,1,1,0,Lawrence,11,11,11,1567104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,325000,017,    ,00000 ,35215 ,33003 ,148,14460, , ,02173      ,1,1,12,Lexington town,108,73,73,51209661,1,2,600000,1,3,511644,1,30,5000000,73,73,51209661,1,2,600000,1,3,511644,1,30,5000000
2024,25,329000,017,    ,00000 ,35425 ,6993 ,148,14460, , ,01773      ,1,1,12,Lincoln town,3,3,3,1020226,0,0,0,0,0,0,0,0,0,3,3,1020226,0,0,0,0,0,0,0,0,0
2024,25,331000,017,    ,00000 ,35950 ,10253 ,148,14460, , ,01460      ,1,1,12,Littleton town,6,6,6,2500000,0,0,0,0,0,0,0,0,0,6,6,2500000,0,0,0,0,0,0,0,0,0
2024,25,335000,017,0920,37000 ,37000 ,110904 ,148,14460, , ,01852      ,1,1,12,Lowell,112,38,38,10765755,3,6,1578569,0,0,0,3,68,12802185,38,38,10765755,3,6,1578569,0,0,0,3,68,12802185
2024,25,341000,009,0940,37490 ,37490 ,94539 ,148,14460, , ,01901      ,1,1,2,Lynn,265,14,14,3218888,3,6,1260000,1,3,650000,11,242,18720698,2,2,650000,0,0,0,0,0,0,1,24,3000000
2024,25,343000,009,    ,00000 ,37560 ,13040 ,148,14460, , ,01940      ,1,1,0,Lynnfield town,19,19,19,8421313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,345000,017,0970,37875 ,37875 ,59922 ,148,14460, , ,02148      ,1,1,12,Malden,80,0,0,0,1,2,140000,3,11,1990150,3,67,7168000,0,0,0,1,2,140000,3,11,1990150,3,67,7168000
2024,25,347000,009,    ,00000 ,37995 ,5438 ,148,14460, , ,091441399  ,1,1,12,Manchester-by-the-Sea town,7,7,7,14991800,0,0,0,0,0,0,0,0,0,7,7,14991800,0,0,0,0,0,0,0,0,0
2024,25,351000,009,    ,00000 ,38400 ,20551 ,148,14460, , ,01945      ,1,1,0,Marblehead town,13,13,13,6282336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,353000,023,    ,00000 ,38540 ,5189 ,148,14460, , ,02738      ,1,1,12,Marion town,6,6,6,6100000,0,0,0,0,0,0,0,0,0,6,6,6100000,0,0,0,0,0,0,0,0,0
2024,25,355000,017,1010,38715 ,38715 ,39290 ,148,14460, , ,01752      ,1,1,12,Marlborough,323,14,14,4128991,0,0,0,0,0,0,8,309,74777900,14,14,4128991,0,0,0,0,0,0,8,309,74777900
2024,25,357000,023,    ,00000 ,38855 ,26037 ,148,14460, , ,02050      ,1,1,12,Marshfield town,315,40,40,26704154,0,0,0,0,0,0,13,275,57992450,40,40,26704154,0,0,0,0,0,0,13,275,57992450
2024,25,361000,023,    ,00000 ,39450 ,6427 ,148,14460, , ,02739      ,1,1,6,Mattapoisett town,26,26,26,12497433,0,0,0,0,0,0,0,0,0,7,7,2918589,0,0,0,0,0,0,0,0,0
2024,25,363000,017,    ,00000 ,39625 ,11288 ,148,14460, , ,01754      ,1,1,12,Maynard town,3,1,1,347500,1,2,507413,0,0,0,0,0,0,1,1,347500,1,2,507413,0,0,0,0,0,0
2024,25,365000,021,    ,00000 ,39765 ,13011 ,148,14460, , ,02052      ,1,1,12,Medfield town,10,10,10,6478000,0,0,0,0,0,0,0,0,0,10,10,6478000,0,0,0,0,0,0,0,0,0
2024,25,367000,017,1080,39835 ,39835 ,60847 ,148,14460, , ,02155      ,1,1,12,Medford,11,9,9,6668755,1,2,676811,0,0,0,0,0,0,9,9,6668755,1,2,676811,0,0,0,0,0,0
2024,25,369000,021,    ,00000 ,39975 ,13443 ,148,14460, , ,02053      ,1,1,12,Medway town,27,27,27,9116186,0,0,0,0,0,0,0,0,0,27,27,9116186,0,0,0,0,0,0,0,0,0
2024,25,371000,017,1090,40115 ,40115 ,27790 ,148,14460, , ,02176      ,1,1,12,Melrose,2,2,2,995000,0,0,0,0,0,0,0,0,0,2,2,995000,0,0,0,0,0,0,0,0,0
2024,25,375000,009,    ,00000 ,40430 ,6972 ,148,14460, , ,01860      ,1,1,12,Merrimac town,1,1,1,345800,0,0,0,0,0,0,0,0,0,1,1,345800,0,0,0,0,0,0,0,0,0
2024,25,377000,009,1100,40675 ,40675 ,50910 ,148,14460,2, ,01844      ,1,1,12,Methuen,15,15,15,5010800,0,0,0,0,0,0,0,0,0,15,15,5010800,0,0,0,0,0,0,0,0,0
2024,25,379000,023,    ,00000 ,40850 ,25722 ,148,14460, , ,023462252  ,1,1,0,Middleborough town,77,77,77,23755612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,385000,009,    ,00000 ,41095 ,10107 ,148,14460, , ,01949      ,1,1,12,Middleton town,9,9,9,6182455,0,0,0,0,0,0,0,0,0,9,9,6182455,0,0,0,0,0,0,0,0,0
2024,25,391000,021,    ,00000 ,41515 ,8519 ,148,14460, , ,02054      ,1,1,0,Millis town,83,83,83,24311447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,395000,021,    ,00000 ,41690 ,27537 ,148,14460, , ,02186      ,1,1,12,Milton town,6,6,6,1200000,0,0,0,0,0,0,0,0,0,6,6,1200000,0,0,0,0,0,0,0,0,0
2024,25,409000,009,    ,00000 ,43580 ,3506 ,148,14460, , ,01908      ,1,1,12,Nahant town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,415000,017,    ,00000 ,43895 ,35766 ,148,14460, , ,01760      ,1,1,0,Natick town,29,29,29,9783513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,417000,021,    ,00000 ,44105 ,31537 ,148,14460, , ,02492      ,1,1,6,Needham town,80,78,78,72872118,1,2,800000,0,0,0,0,0,0,39,39,37398915,1,2,800000,0,0,0,0,0,0
2024,25,429000,009,    ,00000 ,45175 ,7175 ,148,14460, , ,01951      ,1,1,12,Newbury town,12,12,12,5999000,0,0,0,0,0,0,0,0,0,12,12,5999000,0,0,0,0,0,0,0,0,0
2024,25,431000,009,1230,45245 ,45245 ,18495 ,148,14460, , ,01950      ,1,1,12,Newburyport,7,7,7,4039500,0,0,0,0,0,0,0,0,0,7,7,4039500,0,0,0,0,0,0,0,0,0
2024,25,433000,017,1250,45560 ,45560 ,87803 ,148,14460, ,1,02459      ,1,1,12,Newton,407,52,52,30957995,0,0,0,0,0,0,5,355,152270658,52,52,30957995,0,0,0,0,0,0,5,355,152270658
2024,25,437000,021,    ,00000 ,46050 ,11938 ,148,14460, , ,02056      ,1,1,12,Norfolk town,66,66,66,32750585,0,0,0,0,0,0,0,0,0,66,66,32750585,0,0,0,0,0,0,0,0,0
2024,25,441000,009,    ,00000 ,46365 ,31460 ,148,14460, , ,01845      ,1,1,12,North Andover town,18,1,1,362500,3,6,1439500,0,0,0,1,11,1850387,1,1,362500,3,6,1439500,0,0,0,1,11,1850387
2024,25,447000,017,    ,00000 ,48955 ,15904 ,148,14460, , ,01864      ,1,1,12,North Reading town,135,9,9,6081500,0,0,0,0,0,0,2,126,20092777,9,9,6081500,0,0,0,0,0,0,2,126,20092777
2024,25,459000,023,    ,00000 ,50145 ,11171 ,148,14460, , ,02061      ,1,1,12,Norwell town,9,9,9,5778000,0,0,0,0,0,0,0,0,0,9,9,5778000,0,0,0,0,0,0,0,0,0
2024,25,461000,021,    ,00000 ,50250 ,29737 ,148,14460, , ,02062      ,1,1,11,Norwood town,9,9,9,3060677,0,0,0,0,0,0,0,0,0,9,9,3060677,0,0,0,0,0,0,0,0,0
2024,25,479000,009,1500,52490 ,52490 ,53063 ,148,14460, , ,01960      ,1,1,0,Peabody,29,21,21,6523497,4,8,1277000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,483000,023,    ,00000 ,52630 ,18553 ,148,14460, , ,02359      ,1,1,12,Pembroke town,2,2,2,646000,0,0,0,0,0,0,0,0,0,2,2,646000,0,0,0,0,0,0,0,0,0
2024,25,485000,017,    ,00000 ,52805 ,12043 ,148,14460, , ,014631647  ,1,1,12,Pepperell town,5,5,5,2800000,0,0,0,0,0,0,0,0,0,5,5,2800000,0,0,0,0,0,0,0,0,0
2024,25,497000,021,    ,00000 ,54100 ,9280 ,148,14460, , ,02762      ,1,1,12,Plainville town,1,1,1,400000,0,0,0,0,0,0,0,0,0,1,1,400000,0,0,0,0,0,0,0,0,0
2024,25,501000,023,    ,00000 ,54310 ,62654 ,148,14460, , ,02360      ,1,1,4,Plymouth town,293,293,293,72907989,0,0,0,0,0,0,0,0,0,103,103,21900312,0,0,0,0,0,0,0,0,0
2024,25,503000,023,    ,00000 ,54415 ,2998 ,148,14460, , ,02367      ,1,1,12,Plympton town,4,0,0,0,2,4,1200000,0,0,0,0,0,0,0,0,0,2,4,1200000,0,0,0,0,0,0
2024,25,509000,021,1590,55745 ,55745 ,94421 ,148,14460, , ,02169      ,1,1,12,Quincy,311,11,11,6623731,4,8,1777681,1,4,995000,2,288,50000000,11,11,6623731,4,8,1777681,1,4,995000,2,288,50000000
2024,25,511000,021,    ,56000 ,56000 ,34260 ,148,14460, , ,02368      ,1,1,12,Randolph Town,44,28,28,6586919,3,6,550000,0,0,0,1,10,1586000,28,28,6586919,3,6,550000,0,0,0,1,10,1586000
2024,25,515000,017,    ,00000 ,56130 ,25535 ,148,14460, , ,018672683  ,1,1,12,Reading town,35,25,25,13798800,0,0,0,0,0,0,1,10,1920000,25,25,13798800,0,0,0,0,0,0,1,10,1920000
2024,25,519000,025,1630,56585 ,56585 ,52375 ,148,14460, , ,02151      ,1,1,12,Revere,92,2,2,735000,8,16,5568735,0,0,0,5,74,9648681,2,2,735000,8,16,5568735,0,0,0,5,74,9648681
2024,25,523000,023,    ,00000 ,57600 ,5740 ,148,14460, , ,02770      ,1,1,11,Rochester town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,525000,023,    ,00000 ,57775 ,17992 ,148,14460, , ,02370      ,1,1,12,Rockland town,7,7,7,2450000,0,0,0,0,0,0,0,0,0,7,7,2450000,0,0,0,0,0,0,0,0,0
2024,25,527000,009,    ,00000 ,57880 ,7312 ,148,14460, , ,01966      ,1,1,12,Rockport town,9,5,5,1472000,0,0,0,1,4,1450000,0,0,0,5,5,1472000,0,0,0,1,4,1450000,0,0,0
2024,25,531000,009,    ,00000 ,58405 ,6393 ,148,14460, , ,01969      ,1,1,12,Rowley town,8,8,8,4572566,0,0,0,0,0,0,0,0,0,8,8,4572566,0,0,0,0,0,0,0,0,0
2024,25,539000,009,1680,59105 ,59105 ,43581 ,148,14460, , ,01970      ,1,1,0,Salem,35,11,11,3385326,0,0,0,0,0,0,4,24,5438856,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,541000,009,    ,00000 ,59245 ,9591 ,148,14460, , ,01952      ,1,1,12,Salisbury town,62,37,37,11858705,6,12,2280000,4,13,3643376,0,0,0,37,37,11858705,6,12,2280000,4,13,3643376,0,0,0
2024,25,547000,009,    ,00000 ,60015 ,28542 ,148,14460, , ,01906      ,1,1,12,Saugus town,7,7,7,2875000,0,0,0,0,0,0,0,0,0,7,7,2875000,0,0,0,0,0,0,0,0,0
2024,25,551000,023,    ,00000 ,60330 ,19047 ,148,14460, , ,02066      ,1,1,12,Scituate town,9,9,9,5233317,0,0,0,0,0,0,0,0,0,9,9,5233317,0,0,0,0,0,0,0,0,0
2024,25,555000,021,    ,00000 ,60785 ,18864 ,148,14460, , ,02067      ,1,1,12,Sharon town,8,8,8,4956000,0,0,0,0,0,0,0,0,0,8,8,4956000,0,0,0,0,0,0,0,0,0
2024,25,561000,017,    ,00000 ,61380 ,4383 ,148,14460, , ,01770      ,1,1,12,Sherborn town,5,5,5,3333839,0,0,0,0,0,0,0,0,0,5,5,3333839,0,0,0,0,0,0,0,0,0
2024,25,563000,017,    ,00000 ,61590 ,7554 ,148,14460, , ,01464      ,1,1,11,Shirley town,31,3,3,845000,14,28,5328561,0,0,0,0,0,0,3,3,845000,14,28,5328561,0,0,0,0,0,0
2024,25,571000,017,1810,62535 ,62535 ,80935 ,148,14460, , ,02145      ,1,1,1,Somerville,83,3,3,788271,2,4,727568,0,0,0,11,76,9840270,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,591000,017,    ,00000 ,67665 ,23961 ,148,14460, , ,02180      ,1,1,12,Stoneham town,12,8,8,4393390,2,4,1123500,0,0,0,0,0,0,8,8,4393390,2,4,1123500,0,0,0,0,0,0
2024,25,593000,021,    ,00000 ,67945 ,28891 ,148,14460, , ,02072      ,1,1,12,Stoughton town,8,8,8,3304164,0,0,0,0,0,0,0,0,120000,8,8,3304164,0,0,0,0,0,0,0,0,120000
2024,25,595000,017,    ,00000 ,68050 ,7178 ,148,14460, , ,01775      ,1,1,12,Stow town,1,1,1,422459,0,0,0,0,0,0,0,0,0,1,1,422459,0,0,0,0,0,0,0,0,0
2024,25,599000,017,    ,00000 ,68260 ,19453 ,148,14460, , ,01776      ,1,1,12,Sudbury town,10,10,10,7356756,0,0,0,0,0,0,0,0,0,10,10,7356756,0,0,0,0,0,0,0,0,0
2024,25,607000,009,    ,00000 ,68645 ,15462 ,148,14460, , ,01907      ,1,1,0,Swampscott town,72,7,7,1811042,0,0,0,0,0,0,12,65,16194078,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,615000,017,    ,00000 ,69415 ,30970 ,148,14460, , ,01876      ,1,1,12,Tewksbury town,18,8,8,3265825,0,0,0,1,4,952400,1,6,1428600,8,8,3265825,0,0,0,1,4,952400,1,6,1428600
2024,25,621000,009,    ,00000 ,70150 ,6660 ,148,14460, , ,01983      ,1,1,0,Topsfield town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,623000,017,    ,00000 ,70360 ,9448 ,148,14460, , ,01469      ,1,1,12,Townsend town,5,5,5,1161415,0,0,0,0,0,0,0,0,0,5,5,1161415,0,0,0,0,0,0,0,0,0
2024,25,627000,017,    ,00000 ,71025 ,12646 ,148,14460, , ,01879      ,1,1,12,Tyngsborough town,30,30,30,19439225,0,0,0,0,0,0,0,0,0,30,30,19439225,0,0,0,0,0,0,0,0,0
2024,25,635000,017,    ,00000 ,72215 ,27051 ,148,14460, , ,01880      ,1,1,12,Wakefield town,149,14,14,6514000,0,0,0,1,3,825000,3,132,29039250,14,14,6514000,0,0,0,1,3,825000,3,132,29039250
2024,25,639000,021,    ,00000 ,72495 ,26582 ,148,14460, , ,02081      ,1,1,10,Walpole town,12,12,12,7374125,0,0,0,0,0,0,0,0,0,11,11,6860000,0,0,0,0,0,0,0,0,0
2024,25,641000,017,2060,72600 ,72600 ,62069 ,148,14460, ,1,02452      ,1,1,12,Waltham,32,32,32,15430762,0,0,0,0,0,0,0,0,0,32,32,15430762,0,0,0,0,0,0,0,0,0
2024,25,645000,023,    ,00000 ,72985 ,22778 ,148,14460, , ,02571      ,1,1,12,Wareham town,50,48,48,13750993,1,2,460000,0,0,0,0,0,0,48,48,13750993,1,2,460000,0,0,0,0,0,0
2024,25,653000,017,2100,73405 ,73405 ,36125 ,148,14460,2, ,02472      ,1,1,12,Watertown,17,17,17,7866460,0,0,0,0,0,0,0,0,0,17,17,7866460,0,0,0,0,0,0,0,0,0
2024,25,655000,017,    ,00000 ,73790 ,13722 ,148,14460, , ,017782614  ,1,1,12,Wayland town,1,1,1,600000,0,0,0,0,0,0,0,0,0,1,1,600000,0,0,0,0,0,0,0,0,0
2024,25,659000,021,    ,00000 ,74175 ,28684 ,148,14460, , ,02181      ,1,1,12,Wellesley town,41,41,41,45802350,0,0,0,0,0,0,0,0,0,41,41,45802350,0,0,0,0,0,0,0,0,0
2024,25,665000,009,    ,00000 ,74595 ,5164 ,148,14460, , ,01984      ,1,1,12,Wenham town,2,2,2,1600000,0,0,0,0,0,0,0,0,0,2,2,1600000,0,0,0,0,0,0,0,0,0
2024,25,669000,023,    ,00000 ,75260 ,7310 ,148,14460, , ,02379      ,1,1,4,West Bridgewater town,23,23,23,5130758,0,0,0,0,0,0,0,0,0,12,12,2661000,0,0,0,0,0,0,0,0,0
2024,25,673000,009,    ,00000 ,77150 ,4781 ,148,14460, , ,01985      ,1,1,12,West Newbury town,11,11,11,4603526,0,0,0,0,0,0,0,0,0,11,11,4603526,0,0,0,0,0,0,0,0,0
2024,25,685000,017,    ,00000 ,76135 ,25276 ,148,14460, , ,01886      ,1,1,8,Westford town,35,35,35,16482000,0,0,0,0,0,0,0,0,0,25,25,12010000,0,0,0,0,0,0,0,0,0
2024,25,691000,017,    ,00000 ,77255 ,12028 ,148,14460, , ,029430009  ,1,1,12,Weston town,24,8,8,10836500,1,2,67500,4,14,4123353,0,0,0,8,8,10836500,1,2,67500,4,14,4123353,0,0,0
2024,25,695000,021,    ,00000 ,78690 ,16384 ,148,14460, , ,02090      ,1,1,12,Westwood town,11,11,11,10866278,0,0,0,0,0,0,0,0,0,11,11,10866278,0,0,0,0,0,0,0,0,0
2024,25,697000,021,2240,78972 ,78972 ,58104 ,148,14460, , ,02189      ,1,1,12,Weymouth Town,44,16,16,12463632,0,0,0,0,0,0,2,28,4400000,16,16,12463632,0,0,0,0,0,0,2,28,4400000
2024,25,701000,023,    ,00000 ,79530 ,15295 ,148,14460, , ,02382      ,1,1,12,Whitman town,16,8,8,2010000,2,4,840000,1,4,192500,0,0,0,8,8,2010000,2,4,840000,1,4,192500,0,0,0
